name;href;comp_min;comp_max;comp_car;employer;address;site
Marketing Analyst;https://hh.ru/vacancy/36231758?query=Python;;;;ООО G5 Entertainment AB;Москва;https://hh.ru
Marketing Analyst;https://hh.ru/vacancy/36231774?query=Python;;;;ООО G5 Entertainment AB;Калининград;https://hh.ru
Младший системный администратор;https://hh.ru/vacancy/35647823?query=Python;;27500.0;руб; First_Line;Санкт-Петербург;https://hh.ru
Руководитель отдела разработки (в г. Киров);https://hh.ru/vacancy/35618621?query=Python;;;;АО Коммерческий банк «Хлынов»;Ижевск;https://hh.ru
Руководитель отдела разработки (в г. Киров);https://hh.ru/vacancy/35618634?query=Python;;;;АО Коммерческий банк «Хлынов»;Ульяновск;https://hh.ru
R-developer;https://hh.ru/vacancy/36370415?query=Python;;160000.0;руб; Sidenis;Томск;https://hh.ru
Младший сетевой инженер;https://hh.ru/vacancy/36442335?query=Python;90000.0;;руб;ООО АйПильсин;Москва;https://hh.ru
Technology Consulting Analyst;https://hh.ru/vacancy/36545704?query=Python;;;; Accenture;Москва, Павелецкая;https://hh.ru
Инженер группы безопасности приложений (Application Security Engineer);https://hh.ru/vacancy/32140712?query=Python;;;; RBK.money;Москва, Серпуховская;https://hh.ru
"Преподаватель программирования и цифрового творчества в международную школу ""Алгоритмика""";https://hh.ru/vacancy/36611017?query=Python;10000.0;50000.0;руб;ИП Андреева Вера Константиновна;Волжский(Волгоградская область);https://hh.ru
Старший системный администратор;https://hh.ru/vacancy/36613236?query=Python;50000.0;70000.0;руб;ООО УМЦ Финконт Столица;Санкт-Петербург, Сенная площадь и еще 3 ;https://hh.ru
Linux инженер в команду инфраструктурных продуктов;https://hh.ru/vacancy/31206216?query=Python;;;; КРОК;Москва, Римская и еще 1 ;https://hh.ru
Cloud/DevOps инженер;https://hh.ru/vacancy/26817514?query=Python;;;;ООО Актион Технологии;Москва, Дмитровская;https://hh.ru
Инженер DevOps;https://hh.ru/vacancy/36524515?query=Python;;;;ООО СКБ ЛАБ;Екатеринбург;https://hh.ru
Инженер технической поддержки и сопровождения программного обеспечения;https://hh.ru/vacancy/35409086?query=Python;;;;ООО ЭВРИТЕГ;Москва;https://hh.ru
Senior BigData Engineer (Financial Software Solutions);https://hh.ru/vacancy/36527808?query=Python;;;; DataArt;Днепр (Днепропетровск);https://hh.ru
Старший/Ведущий инженер по тестированию;https://hh.ru/vacancy/35369536?query=Python;;;; Инфосистемы Джет;Москва;https://hh.ru
Product manager (банковские/страховые продукты);https://hh.ru/vacancy/35470722?query=Python;;;; ДомКлик;Москва, Кутузовская;https://hh.ru
Начальник отдела системного администрирования Unix;https://hh.ru/vacancy/35562315?query=Python;;;; Связной;Москва, Автозаводская;https://hh.ru
Главный специалист прогноз платформ (Prognoz Platform);https://hh.ru/vacancy/34704932?query=Python;;;;ООО Транснефть-Технологии;Москва, Зорге и еще 1 ;https://hh.ru
Педагог по математике(удаленно);https://hh.ru/vacancy/36628347?query=Python;40000.0;;руб;ООО Восьмерка;Краснодар;https://hh.ru
Специалист по машинному обучению (Middle);https://hh.ru/vacancy/36174629?query=Python;;;; MyTona;Санкт-Петербург;https://hh.ru
Middle DevOps Engineer;https://hh.ru/vacancy/36291504?query=Python;;;;АО Гринатом;Москва;https://hh.ru
Аккаунт менеджер / Менеджер по работе с партнерами;https://hh.ru/vacancy/36217583?query=Python;50000.0;70000.0;руб; Школа программирования для детей Code-Class;Москва, Алексеевская;https://hh.ru
PPC специалист / Специалист по платной рекламе;https://hh.ru/vacancy/35347931?query=Python;;;; Selectel;Санкт-Петербург, Московские ворота;https://hh.ru
Руководитель команды digital-маркетинга;https://hh.ru/vacancy/35787070?query=Python;;;; Selectel;Санкт-Петербург, Московские ворота;https://hh.ru
Lead Frontend Developer;https://hh.ru/vacancy/34669972?query=Python;;;; Группа «Кронштадт»;Санкт-Петербург, Василеостровская;https://hh.ru
DevOps инженер;https://hh.ru/vacancy/36628261?query=Python;;;;ООО ТЭКАР;Краснодар;https://hh.ru
Системный, kernel программист Linux;https://hh.ru/vacancy/36443855?query=Python;80000.0;150000.0;руб; UserGate;Новосибирск;https://hh.ru
System Engineer (SharePoint);https://hh.ru/vacancy/35794853?query=Python;;;; Лаборатория Касперского;Москва, Водный стадион;https://hh.ru
Бэкенд-разработчик;https://hh.ru/vacancy/32141443?query=Python;;;; FunBox;Ульяновск;https://hh.ru
Системный администратор Linux (DevOps), Зеленоград;https://hh.ru/vacancy/34372397?query=Python;;150000.0;руб; Латера;Зеленоград;https://hh.ru
System Engineer;https://hh.ru/vacancy/36027449?query=Python;;;; Лаборатория Касперского;Москва;https://hh.ru
Старший специалист по аналитике оттока абонентской базы;https://hh.ru/vacancy/36638778?query=Python;;;; Tele2;Москва;https://hh.ru
Старший аналитик в группу трансформации данных;https://hh.ru/vacancy/36237406?query=Python;;;; Райффайзенбанк;Москва, Технопарк;https://hh.ru
System Engineer;https://hh.ru/vacancy/35144035?query=Python;;;; Лаборатория Касперского;Москва, Водный стадион;https://hh.ru
Applied Mathematician;https://hh.ru/vacancy/36308354?query=Python;;;; Arrival Robotics;Санкт-Петербург, Петроградская;https://hh.ru
DevOps Engineer (Чехия, Прага);https://hh.ru/vacancy/35804000?query=Python;2100.0;2300.0;EUR; Кадровое агентство Алексея Сухорукова;Новосибирск;https://hh.ru
Senior DevOps-инженер в MCS Private Cloud/IoT (Mail.Ru Cloud Solutions);https://hh.ru/vacancy/36624605?query=Python;;;; Mail.Ru Group, Решения для бизнеса;Москва;https://hh.ru
System Engineer (Санкт-Петербург);https://hh.ru/vacancy/34024762?query=Python;;;; SEMrush;Санкт-Петербург, Московские ворота;https://hh.ru
Senior DevOps Engineer, Social Casino;https://hh.ru/vacancy/36507877?query=Python;;;; DataArt;Воронеж;https://hh.ru
Разработчик хранилищ данных;https://hh.ru/vacancy/29974397?query=Python;;;;ООО Яндекс.Деньги, НКО;Санкт-Петербург;https://hh.ru
Разработчик Go (Платформа Backoffice as a Service);https://hh.ru/vacancy/36633169?query=Python;;;; Авито;Москва;https://hh.ru
Senior C++ Developer;https://hh.ru/vacancy/35767205?query=Python;;;;ООО Q’ligent;Нижний Новгород, Горьковская;https://hh.ru
Системный администратор (Unix системы);https://hh.ru/vacancy/33454228?query=Python;;;; КРЕДИТ ЕВРОПА БАНК;Москва;https://hh.ru
Инженер-программист;https://hh.ru/vacancy/35148003?query=Python;60000.0;70000.0;руб;ПАО ЧЕЛЯБИНВЕСТБАНК;Челябинск;https://hh.ru
Старший администратор Linux / Старший сетевой инженер;https://hh.ru/vacancy/36097776?query=Python;;;;ООО Спутниковая компания;Санкт-Петербург, Старая Деревня;https://hh.ru
Information Security Manager;https://hh.ru/vacancy/36637248?query=Python;;;; GDC (ICL Services);Казань;https://hh.ru
Инженер по автоматизации тестирования;https://hh.ru/vacancy/35756265?query=Python;;;; Северсталь. ИТ Компания;Воронеж;https://hh.ru
System Administrator;https://hh.ru/vacancy/36302628?query=Python;;;; Webzilla;Владивосток;https://hh.ru
Linux System Administrator;https://hh.ru/vacancy/35779244?query=Python;;;; Netcracker Technology Corp.;Москва, Павелецкая;https://hh.ru
Программист Oracle;https://hh.ru/vacancy/35863787?query=Python;150000.0;200000.0;руб; TJ Collection;Москва;https://hh.ru
Database Application Administrator (Инженер эксплуатации/L2 Support Engineer);https://hh.ru/vacancy/36628582?query=Python;;;; GridGain Systems;Москва;https://hh.ru
Database Application Administrator (Инженер эксплуатации/L2 Support Engineer);https://hh.ru/vacancy/36628583?query=Python;;;; GridGain Systems;Калуга;https://hh.ru
Database Application Administrator (Инженер эксплуатации/L2 Support Engineer);https://hh.ru/vacancy/36628584?query=Python;;;; GridGain Systems;Рязань;https://hh.ru
